account_id,last_month_balance,city,gender,job,month,active_income,passive_income
ja0i9f2g5c5f,9000,Malang,male,Lead engineer,5,5700000,0
ja0i9i8e4e6a,3000,Kendari,male,Statisticians,5,11020000,0
ja0j3c4g1j3j,21000,Bengkulu,male,Ambulance drivers/attendants,5,3800000,0
ja0j5i3h0j7b,6000,Samarinda,male,English as a second language (ESL) teacher,5,2660000,0
ja0j6f3i3a5i,7000,Bandar Lampung,female,Project Manager,5,8740000,0
ja0j7b3a2i6c,8000,Manado,male,Web developer/designer,5,1900000,0
ja1a4e1b7g2f,4000,Sungai Penuh,female,Translator,5,2660000,0
ja1b1j8a8g6i,4000,Padang,male,Project Manager,5,8740000,0
ja1b2c8d2j8c,161000,Jambi,male,Analytics Manager,5,4940000,0
ja1c5i0d7c7a,51000,Tangerang,male,Office clerk,5,2280000,0
ja1c7e7g7j4c,2000,Semarang,female,Wind turbine service technicians,5,8360000,0
ja1c8b7b1c5f,26000,Lhokseumawe,female,Office clerk,5,2280000,0
ja1c9b0c4a1b,1000,Depok,female,Mobile Developer,5,5320000,0
ja1c9c3b2j1a,98000,Medan,female,Ambulance drivers/attendants,5,3800000,0
ja1c9e6b8h0f,16289000,Bontang,male,Chief operating officer,5,5320000,0
ja1d0i0f2d4e,21000,Yogyakarta,female,Teacher/tutor,5,5320000,0
ja1d1e2c0i5e,2000,Palembang,female,Au pair,5,6840000,0
ja1d6c0c6c1i,5000,Jambi,female,Senior java developer,5,10260000,0
ja1d6c1a3c5j,9000,Samarinda,female,Truck driver,5,7220000,0
ja1d7b8e9e2b,29000,West Jakarta,male,English as a second language (ESL) teacher,5,2660000,0
ja1e0h0d9a2f,486000,Malang,male,Stock clerk,5,1900000,0
ja1e4b7i5h9h,1000,Batu,female,Software Engineer,5,4940000,0
ja1e4j7e5b6b,102000,Kotamobagu,male,Office clerk,5,2280000,0
ja1e8g7h6e7d,6000,Ambon,male,Occupational therapy assistants/aids,5,11400000,0
ja1e9g1f9i3f,818000,Bontang,female,Lead engineer,5,5700000,0
ja1f7a5f0h3d,31000,Samarinda,male,Home health aids,5,1520000,0
ja1g0a0b4j4d,21000,Prabumulih,female,Translator,5,2660000,0
ja1g4i2c4h2g,10000,Kupang,female,Nurse practitioners,5,11400000,0
ja1g5i9a9e3d,19000,Tasikmalaya,male,Host/hostess (restaurant),5,1900000,0
ja1h2j8e0a9e,94000,Tegal,male,Retail sales,5,1900000,0
ja1h4a0i5d7e,14000,Banjarbaru,male,Sales representative,5,1900000,0
ja1h5j5b6b6e,6000,Palu,male,Railroad worker,5,2660000,0
ja1h7b8j5e3d,275000,Mataram,female,Software Engineer,5,4940000,0
ja1h8f4f4h3j,37000,Tanjung Pinang,male,Railroad worker,5,2660000,0
ja1i1h2h0j7e,9000,Tual,female,Auditor,5,4180000,0
ja1i4a5h3d5e,12000,Subulussalam,female,Commercial divers,5,1520000,0
ja1i6h7d4a4j,13000,Gorontalo,female,Software Architect,5,4940000,0
ja1i6i4e5d3i,9000,Tangerang,male,Home health aids,5,1520000,0
ja1i7g8b2e3d,65000,Banda Aceh,male,Railroad worker,5,2660000,0
ja1j4h1j4b4g,122000,Surabaya,female,Research assistant,5,5320000,0
ja1j5f8g1b5a,21000,Cilegon,male,Occupational therapy assistants/aids,5,11400000,0
ja1j8b5c9e1a,2000,Palu,female,Medical transcriptionist,5,2660000,0
ja1j8i8h7a3f,5000,East Jakarta,female,Senior java developer,5,10260000,0
ja1j9e9c1j6g,318000,Depok,female,Writer/editor,5,1520000,0
ja2a2e4e2g1h,3000,West Jakarta,male,Software QA engineer,5,7980000,0
ja2a4d0f4b7f,2000,Dumai,female,Waiter/waitress,5,2280000,0
ja2a7e1d9i4i,63000,Baubau,male,QA Manager,5,8740000,0
ja2a8b9g5a2d,158000,Semarang,male,Retail buyer,5,2660000,0
ja2a9f9a1a0g,24000,Banjarmasin,male,Chief operating officer,5,5320000,0
ja2b0g2d3h8c,185000,Pematangsiantar,female,Statisticians,5,11020000,0
ja2b8h3j9i6i,3000,Mojokerto,female,Teacher/tutor,5,5320000,0
ja2c0e8b9c3g,47000,Metro,male,Android developer,5,4940000,0
ja2c2d0d3j0g,266000,Tanjung Pinang,female,Software Engineer,5,4940000,0
ja2c3c9a7h5g,3000,Bukittinggi,male,Translator,5,2660000,0
ja2c5e6a9g0d,19000,Dumai,male,Barista,5,3040000,0
ja2c8g3g6a5a,132000,Solok,female,Virtual assistant,5,3420000,0
ja2d0h5c2c9d,9000,Sibolga,female,Tech support specialist,5,2660000,0
ja2d1f5f4a5e,204000,Tanjung Pinang,female,Statisticians,5,11020000,0
ja2d4d6d3b7f,24000,Sukabumi,female,Full stack developer,5,5700000,0
ja2d4g9a5c8i,27000,Pagar Alam,female,Commercial divers,5,1520000,0
ja2d6b3j0b3g,58000,Padang Sidempuan,female,Waiter/waitress,5,2280000,0
ja2e0e5e2b9f,4000,Banjarbaru,female,Camp counselor,5,3040000,0
ja2e0f9h0g8c,14000,Pagar Alam,female,Full stack developer,5,5700000,0
ja2e5g4f6e9i,17000,Tomohon,female,Research assistant,5,5320000,0
ja2e5i7j8f3g,9000,Kediri,female,Nurse practitioners,5,11400000,0
ja2e6c4d5j9g,13578000,Cimahi,male,Sales representative,5,1900000,0
ja2e9d8i4h4g,17000,Pontianak,female,Call center representative,5,5320000,0
ja2f3b4h3j8h,471000,Blitar,female,Senior java developer,5,10260000,0
ja2f7i2d8h3g,26000,Pagar Alam,male,Medical transcriptionist,5,2660000,0
ja2g1i5c3i8j,46000,Dumai,male,Software QA engineer,5,7980000,0
ja2g2b4c3i3i,9000,Tanjungbalai,female,Truck driver,5,7220000,0
ja2g3a1j5d9j,379000,Gunungsitoli,male,Virtual assistant,5,3420000,0
ja2g3f9h4i8j,8000,Pekalongan,male,Full stack developer,5,5700000,0
ja2g8g0g7j7f,12000,Ternate,female,Senior java developer,5,10260000,0
ja2h0i4f4j5b,28000,Cimahi,male,Translator,5,2660000,0
ja2h1h7a9h5a,5000,Tual,female,Call center representative,5,5320000,0
ja2h2i6e7i1f,15000,Magelang,female,Software QA engineer,5,7980000,0
ja2h4e8f7i7i,4000,Bekasi,female,Franchise owner,5,3420000,0
ja2i1d0h8c6g,459000,Pasuruan,male,Full stack developer,5,5700000,0
ja2i3d8c6a0i,4000,Magelang,male,Occupational therapy assistants/aids,5,11400000,0
ja2i4a5j7b2j,1000,Bogor,female,Warehouse worker,5,1520000,0
ja2i5d7i7g4c,9000,Parepare,male,Wind turbine service technicians,5,8360000,0
ja2i5i3b3b6a,4000,Padang Panjang,male,Warehouse worker,5,1520000,0
ja2i8e3b2d7f,879000,Pekanbaru,male,Barista,5,3040000,0
ja2i9c0j1h5b,29000,Tarakan,male,Commercial divers,5,1520000,0
ja2j2c4j0g1d,3000,Bengkulu,female,Occupational therapy assistants/aids,5,11400000,0
ja2j3g8b0j1i,17000,Padang Sidempuan,female,Truck driver,5,7220000,0
ja2j4c7d3g3a,349000,Baubau,female,Railroad worker,5,2660000,0
ja2j6d5b5a9e,3000,Ternate,female,Senior java developer,5,10260000,0
ja2j8g4b3e9f,1700447000,Parepare,male,Lead engineer,5,5700000,0
ja3a0g1c9f9j,4000,Palu,male,Physician assistants,5,7980000,0
ja3a6g3f5h3a,95000,Tanjungbalai,male,Lead developer,5,5700000,0
ja3a8d4i8j8g,3000,Dumai,female,Web developer/designer,5,1900000,0
ja3a9g4e4f4i,8000,Depok,female,Cashier,5,2280000,0
ja3b3d0c0a3b,2000,Tual,male,Web developer/designer,5,1900000,0
ja3b4h7c8i8j,12000,Binjai,female,Software QA engineer,5,7980000,0
ja3b5b3f8d1b,6000,Prabumulih,female,Host/hostess (restaurant),5,1900000,0
ja3b7e5f5e0i,33000,Pagar Alam,male,Translator,5,2660000,0
ja3c1a1c4e1c,12000,Lhokseumawe,male,UX Designer,5,7600000,0
ja3c1a4e9b2f,10000,Kediri,male,Retail sales,5,1900000,0
ja3c4g8d7i3f,16000,Malang,female,English as a second language (ESL) teacher,5,2660000,0
ja3c6f9i9d0d,14000,Bogor,male,Retail buyer,5,2660000,0
ja3c8b3g1c7j,38000,Padang,male,Camp counselor,5,3040000,0
ja3c8f2d6d0g,4000,Tomohon,female,Travel agent,5,2660000,0
ja3c9d6d7e2a,250000,Probolinggo,male,Research assistant,5,5320000,0
ja3d2e1g7d3e,4000,Dumai,female,Teacher/tutor,5,5320000,0
ja3d2i4a4c4f,1000,South Tangerang,male,Franchise owner,5,3420000,0
ja3d4g9j1f1j,30000,Bima,female,Barista,5,3040000,0
ja3d6e3h8j6j,16000,Palu,male,Physical therapists,5,10260000,0
ja3d7d2g2b9c,333079000,Bandar Lampung,female,Translator,5,2660000,0
ja3d7h1a1f1c,8000,Pekanbaru,female,Full stack developer,5,5700000,0
ja3d9e2b5e9a,12000,Tidore,male,Traveling nurse,5,6080000,0
ja3e1c8f9d7b,93000,Baubau,female,Stock clerk,5,1900000,0
ja3e6a4g2c6j,622000,Balikpapan,female,Lead developer,5,5700000,0
ja3e8g4a6f6b,4000,West Jakarta,female,Warehouse worker,5,1520000,0
ja3f1a0h4i1c,33000,East Jakarta,female,Software Architect,5,4940000,0
ja3f2e1i2d5g,12000,Langsa,male,Office clerk,5,2280000,0
ja3f3g2j9f5a,351000,Sibolga,female,Retail sales,5,1900000,0
ja3f7a1e1f2a,29000,Sukabumi,male,Camp counselor,5,3040000,0
ja3f8a4d6f9i,64000,Metro,female,Retail sales,5,1900000,0
ja3g3a8j8f0f,6000,Ambon,male,Chief operating officer,5,5320000,0
ja3g4b4a3f3j,27000,Bandung,male,Railroad worker,5,2660000,0
ja3g6b3i5a7c,766000,Tanjung Pinang,female,Home health aids,5,1520000,0
ja3g7d6j1i6j,155000,Sukabumi,male,Recruiter,5,7980000,0
ja3g7e2d4i4j,4000,Tanjung Pinang,female,Web developer/designer,5,1900000,0
ja3h0b6f2a1h,122000,Padang Sidempuan,female,Software Engineer,5,4940000,0
ja3h1g6f1g8f,3000,Metro,male,Nurse practitioners,5,11400000,0
ja3h2d4h2f3a,27000,Kendari,male,Mobile Developer,5,5320000,0
ja3h4d2f1a7a,613000,Balikpapan,male,Office clerk,5,2280000,0
ja3h6d0e1d7c,521000,South Jakarta,female,Stock clerk,5,1900000,0
ja3h9i0i2f3c,261000,Parepare,female,Stock clerk,5,1900000,0
ja3i3c2g8e5j,28782000,Padang,male,Waiter/waitress,5,2280000,0
ja3i5b4a3e0g,7000,Pangkal Pinang,female,Virtual assistant,5,3420000,0
ja3i7j4g0a3d,3717000,Central Jakarta,female,Sales representative,5,1900000,0
ja3j0j0e7c1h,146000,Palembang,female,Software QA engineer,5,7980000,0
ja3j2j6c0h0j,64000,Sabang,female,Cruise line worker,5,4560000,0
ja3j3e8a0j8h,16000,Ambon,male,Project Manager,5,8740000,0
ja3j5j5g7d5b,4000,Gorontalo,female,Android developer,5,4940000,0
ja3j6j8h5d8i,6000,Tebing Tinggi,male,Ambulance drivers/attendants,5,3800000,0
ja3j8d9h9d2h,13000,South Tangerang,female,Call center representative,5,5320000,0
ja3j9i6c3j3b,7000,Kupang,female,Recruiter,5,7980000,0
ja4a1g1a3i4c,463000,Batu,female,Call center representative,5,5320000,0
ja4a1j8e6g6e,1000,Blitar,female,Chief operating officer,5,5320000,0
ja4a2g1c3f1g,23000,Yogyakarta,female,Physician assistants,5,7980000,0
ja4a5g7f7c3b,97000,Jambi,female,Occupational therapy assistants/aids,5,11400000,0
ja4b1b4g0c6g,1089658000,Pontianak,female,Physical therapists,5,10260000,0
ja4b1b8a9a9i,5000,Medan,male,Web developer/designer,5,1900000,0
ja4b6f1d0i6f,48000,East Jakarta,female,Chief technology officer,5,5320000,0
ja4c0c4d4h8d,149000,Tarakan,male,Software Engineer,5,4940000,0
ja4c0f8d2d4e,23000,Pekanbaru,female,Franchise owner,5,3420000,0
ja4c0i9d2d2j,9000,Bengkulu,female,Office clerk,5,2280000,0
ja4c4g0c7c6f,64000,North Jakarta,female,Barista,5,3040000,0
ja4c6e4g9b5g,54000,Tarakan,male,Truck driver,5,7220000,0
ja4c8j6b4f7a,18000,Lhokseumawe,female,Call center representative,5,5320000,0
ja4c9f4f2h5d,66000,Subulussalam,male,Au pair,5,6840000,0
ja4d3f3i8f8d,13000,Bukittinggi,female,Railroad worker,5,2660000,0
ja4d5g7e9a1e,50000,Pagar Alam,female,Retail buyer,5,2660000,0
ja4d9a0b4d2h,6397000,Dumai,male,Stock clerk,5,1900000,0
ja4e2b4h4f2c,543000,Bekasi,female,Web developer/designer,5,1900000,0
ja4e2g1j4c2e,18000,Pematangsiantar,female,Software Architect,5,4940000,0
ja4e3i9b1i0e,4000,Jayapura,female,Camp counselor,5,3040000,0
ja4e4c1b7c2g,224000,Pariaman,female,English as a second language (ESL) teacher,5,2660000,0
ja4e8j5a6b7a,6000,Dumai,male,Virtual assistant,5,3420000,0
ja4f1d1e2d7b,17000,Binjai,male,Cruise line worker,5,4560000,0
ja4f6f8c2c6d,46000,Bima,male,Physical therapist assistants/aides,5,11400000,0
ja4g0a0h8f5a,2000,Baubau,female,Call center representative,5,5320000,0
ja4g2b7f6a2d,8000,Sorong,female,Chief technology officer,5,5320000,0
ja4g4c8j3a2c,10000,Batu,male,Chief operating officer,5,5320000,0
ja4g7a8d2f2j,72000,Lhokseumawe,male,Auditor,5,4180000,0
ja4g7c6c5i4h,13000,Semarang,female,English as a second language (ESL) teacher,5,2660000,0
ja4g9i2i9i0b,5000,Tasikmalaya,male,Software Engineer,5,4940000,0
ja4h0e6i2c5i,90000,East Jakarta,male,Warehouse worker,5,1520000,0
ja4h3g3e0h6d,28000,Batu,male,Software Engineer,5,4940000,0
ja4h6i6h5a5d,14000,Denpasar,male,Retail sales,5,1900000,0
ja4i2i0c2e0h,6000,Manado,male,Cashier,5,2280000,0
ja4i2j9f1i9d,23000,Singkawang,male,Stock clerk,5,1900000,0
ja4i4b5c5e9e,8000,Pekalongan,female,Travel agent,5,2660000,0
ja4i4g6i5g8h,19000,Palu,female,Waiter/waitress,5,2280000,0
ja4i5b0g7d3i,102000,Surakarta,female,Sales representative,5,1900000,0
ja4j1a2f5b3b,8000,Sorong,male,Software Architect,5,4940000,0
ja4j2h5j9c0b,8000,Probolinggo,male,Virtual assistant,5,3420000,0
ja4j4e9f9b2i,10000,Yogyakarta,male,Cashier,5,2280000,0
ja4j6e1h1e2i,201000,Pontianak,male,Host/hostess (restaurant),5,1900000,0
ja4j6f0e4a5f,7000,Cimahi,female,Flight attendant,5,2280000,0
ja4j8a4b1b1b,30000,Langsa,female,Lead developer,5,5700000,0
ja5a2h2g5j1a,217000,Makassar,female,Travel agent,5,2660000,0
ja5a3h5j0b4a,21000,Pangkal Pinang,female,Tech support specialist,5,2660000,0
ja5a3i9a9i1a,11000,Depok,male,Wind turbine service technicians,5,8360000,0
ja5a7e0d3i0e,65000,Palangka Raya,female,Mobile Developer,5,5320000,0
ja5b0e0e0g1g,12000,Bukittinggi,male,Software QA engineer,5,7980000,0
ja5b0h6g6b6c,66000,Bengkulu,female,Cashier,5,2280000,0
ja5b2a2i6d9i,103000,East Jakarta,male,Android developer,5,4940000,0
ja5b7f6h3a6a,2000,South Tangerang,female,Retail sales,5,1900000,0
ja5c0c4d7i1b,7000,Banjarbaru,female,Full stack developer,5,5700000,0
ja5c2b6j3j0c,7000,Tomohon,female,Mobile Developer,5,5320000,0
ja5c2f1d6c5h,140000,Gunungsitoli,male,Recruiter,5,7980000,0
ja5c3e7e5j1a,45000,Sibolga,female,Physical therapist assistants/aides,5,11400000,0
ja5c4f4f0b5d,5000,Palopo,male,Home health aids,5,1520000,0
ja5c6b9g0h2e,567000,Mataram,female,Occupational therapy assistants/aids,5,11400000,0
ja5c7g2a8j8d,51000,Medan,male,Research assistant,5,5320000,0
ja5d2j2i0d3a,125000,Sibolga,male,Senior java developer,5,10260000,0
ja5d7g7c4a5f,42000,Depok,male,Recruiter,5,7980000,0
ja5e2j4g5i7i,2101000,Batu,male,Senior java developer,5,10260000,0
ja5e3g5d6i5f,13000,Bukittinggi,female,Truck driver,5,7220000,0
ja5f1h9h6e7j,1776000,Pasuruan,female,Warehouse worker,5,1520000,0
ja5f4g2a2e2d,21000,Madiun,male,Software QA engineer,5,7980000,0
ja5f6g6f7a3h,3000,Metro,female,Lead developer,5,5700000,0
ja5f6i7i9g3a,1635000,Lhokseumawe,male,Host/hostess (restaurant),5,1900000,0
ja5f8b1i6g6d,16000,Sungai Penuh,female,Auditor,5,4180000,0
ja5f8c0d0b9i,23000,Sawahlunto,male,UX Designer,5,7600000,0
ja5f8d2f2j5a,27000,Jayapura,female,Tech support specialist,5,2660000,0
ja5g1i5g3e1c,7000,Cirebon,female,Virtual assistant,5,3420000,0
ja5g4d5f8a0e,5000,Sungai Penuh,male,Office clerk,5,2280000,0
ja5g8d4b3i9b,39000,Lhokseumawe,female,Physical therapist assistants/aides,5,11400000,0
ja5g9d8d8j2f,19000,Pontianak,female,Wind turbine service technicians,5,8360000,0
ja5h1h3d5c0f,240000,Subulussalam,male,Recruiter,5,7980000,0
ja5h1i1a8f5e,13000,Manado,female,Stock clerk,5,1900000,0
ja5h5i0b8f7c,4000,Batu,female,Software Engineer,5,4940000,0
ja5h7a6j8a9e,34000,East Jakarta,male,Cruise line worker,5,4560000,0
ja5h7h0e1j9i,33000,Padang Panjang,female,Host/hostess (restaurant),5,1900000,0
ja5h8a4j4j4c,7023000,Pariaman,female,Nurse practitioners,5,11400000,0
ja5h8g3f1h6e,11000,Langsa,female,Auditor,5,4180000,0
ja5i6f9g7f2h,158000,East Jakarta,male,Camp counselor,5,3040000,0
ja5i7e2j2h1d,6000,Surakarta,male,Au pair,5,6840000,0
ja5i8e6f2i0b,603000,Tanjung Pinang,male,Research assistant,5,5320000,0
ja5i8j7f7d3b,281000,Sorong,female,Software Engineer,5,4940000,0
ja5i9j7g8e3g,4000,Sabang,female,Teacher/tutor,5,5320000,0
ja5j1g3i2h2f,5000,Gunungsitoli,male,Senior java developer,5,10260000,0
ja5j6a5a1e1c,2000,Solok,female,Android developer,5,4940000,0
ja5j6b7b8b5c,9000,Bandung,male,Travel agent,5,2660000,0
ja6a1e1g3h7i,15000,Metro,female,Home health aids,5,1520000,0
ja6a9d1e3f7d,190000,Lubuklinggau,female,Nurse practitioners,5,11400000,0
ja6b3f5j1i9d,3000,Bitung,male,Nurse practitioners,5,11400000,0
ja6b9a5h8a2g,3000,Pasuruan,female,Au pair,5,6840000,0
ja6b9i4h5d8g,246000,Tebing Tinggi,male,Virtual assistant,5,3420000,0
ja6b9j0h3j5g,8000,West Jakarta,male,Cruise line worker,5,4560000,0
ja6c0i2j6h8f,15000,Pekalongan,male,Cruise line worker,5,4560000,0
ja6c2h8b3d9h,1000,Batam,male,Web developer/designer,5,1900000,0
ja6c3c6c5b5e,19000,Depok,male,Occupational therapy assistants/aids,5,11400000,0
ja6c9f8a0a0b,9000,Palangka Raya,male,Camp counselor,5,3040000,0
ja6c9i4d8c3e,75000,Lhokseumawe,male,Data Scientist,5,14060000,0
ja6d0d0a5e9c,202000,South Jakarta,female,English as a second language (ESL) teacher,5,2660000,0
ja6d0g3d8c4i,3000,Banjarmasin,male,Physical therapists,5,10260000,0
ja6d1j5f3f1f,94000,Prabumulih,female,Ambulance drivers/attendants,5,3800000,0
ja6d5f5j5e7g,2000,Pematangsiantar,male,Software Engineer,5,4940000,0
ja6d6d2j2h1h,9000,Bima,female,Statisticians,5,11020000,0
ja6d6g2d9h6g,157000,Balikpapan,male,Statisticians,5,11020000,0
ja6d7h5d1g3d,5000,Banjar,male,English as a second language (ESL) teacher,5,2660000,0
ja6d9e2e5h3d,62000,Palopo,male,Lead developer,5,5700000,0
ja6e0d6f4b2j,15000,Yogyakarta,female,Chief technology officer,5,5320000,0
ja6e0i1f7b1b,4000,Pematangsiantar,female,Medical transcriptionist,5,2660000,0
ja6e1b3i3e2g,49000,Banda Aceh,female,Statisticians,5,11020000,0
ja6e2a1d0b2f,4000,Batam,female,Home health aids,5,1520000,0
ja6e3a2f7a5e,87000,Jayapura,female,Call center representative,5,5320000,0
ja6e6h2b4f6f,301000,Bekasi,male,Mobile Developer,5,5320000,0
ja6e8g8a0c9f,20000,Bima,female,Flight attendant,5,2280000,0
ja6e8h8h7i8b,10627000,Sawahlunto,female,Virtual assistant,5,3420000,0
ja6f0j6g4i8e,14000,Blitar,female,Full stack developer,5,5700000,0
ja6f6a8b6j3j,4000,Palangka Raya,female,Teacher/tutor,5,5320000,0
ja6f7g5d9g3b,14000,Ternate,female,Software QA engineer,5,7980000,0
ja6f8h7h0d1a,6000,Surabaya,male,Flight attendant,5,2280000,0
ja6f9b8d1g8c,314000,Bontang,female,Ambulance drivers/attendants,5,3800000,0
ja6f9c9a0f0g,62000,Cimahi,female,Physical therapists,5,10260000,0
ja6f9f6b5g5j,2000,Kotamobagu,female,Software QA engineer,5,7980000,0
ja6g4f4a9e3a,3000,Tanjungbalai,female,Mobile Developer,5,5320000,0
ja6g5c1f3i6c,794000,Cilegon,male,Retail buyer,5,2660000,0
ja6g5c2h9i2b,139000,Pariaman,female,Senior java developer,5,10260000,0
ja6g6g8j5i1j,173000,Tanjung Pinang,female,Barista,5,3040000,0
ja6g7a3d4i3g,83000,Tegal,male,Mobile Developer,5,5320000,0
ja6h1e5j6d0d,35000,West Jakarta,male,Barista,5,3040000,0
ja6h5i2h3h8f,95000,South Jakarta,male,Occupational therapy assistants/aids,5,11400000,0
ja6i2c4i9a3e,17000,Lhokseumawe,male,Lead developer,5,5700000,0
ja6i2h2h2c5b,155000,Kediri,female,Nurse practitioners,5,11400000,0
ja6i2j1i7h5g,20000,Parepare,male,Statisticians,5,11020000,0
ja6i7c7a8f4f,22212000,Sawahlunto,male,Chief operating officer,5,5320000,0
ja6j0f0a5j8b,22000,Tomohon,female,Web developer/designer,5,1900000,0
ja6j1b7h6g7h,7000,Bengkulu,female,Railroad worker,5,2660000,0
ja6j1e5f5i8a,10624000,Surabaya,female,Auditor,5,4180000,0
ja6j3e1h5e8d,96000,Pekanbaru,male,Retail sales,5,1900000,0
ja6j4j6g0a3c,12000,Pariaman,male,Host/hostess (restaurant),5,1900000,0
ja6j5a4f7f6f,23000,Tidore,female,Cruise line worker,5,4560000,0
ja6j8e0i4h9h,63474000,Palembang,female,Nurse practitioners,5,11400000,0
ja7a1b4e2e0a,12000,Padang Panjang,male,Tech support specialist,5,2660000,0
ja7a1c5h6a6f,11000,Payakumbuh,male,Web developer/designer,5,1900000,0
ja7a3h8a8c4b,5000,Pematangsiantar,male,Retail sales,5,1900000,0
ja7a5c7e5b9f,5000,Batam,male,Virtual assistant,5,3420000,0
ja7a5g0h7f2b,3000,Bima,male,Teacher/tutor,5,5320000,0
ja7a7g4f2b2j,320000,Tomohon,female,Auditor,5,4180000,0
ja7a9c0e8g4a,9000,Blitar,male,Cashier,5,2280000,0
ja7b1a9e4f2h,197000,Sukabumi,male,Writer/editor,5,1520000,0
ja7b9e7e4a2j,159000,Malang,female,Full stack developer,5,5700000,0
ja7c0c1d5e0j,50000,Metro,female,Lead engineer,5,5700000,0
ja7c6h4e6c9e,5000,Sukabumi,female,Statisticians,5,11020000,0
ja7c7h9i7g7f,177000,Kendari,female,Nurse practitioners,5,11400000,0
ja7d3f7a3e4a,10000,Bontang,male,Project Manager,5,8740000,0
ja7d5c2a9a0g,4000,Bengkulu,female,Chief technology officer,5,5320000,0
ja7d6d1i1a2e,76000,Sawahlunto,male,Cruise line worker,5,4560000,0
ja7d9a8f7g4j,2000,Kupang,male,Ambulance drivers/attendants,5,3800000,0
ja7e1a7c4i1c,40000,Tebing Tinggi,male,Auditor,5,4180000,0
ja7e2d0h0h3h,10000,Mojokerto,male,Travel agent,5,2660000,0
ja7e4f9h4i5c,41000,Bukittinggi,female,Recruiter,5,7980000,0
ja7e5c2e3f4i,1000,Pekanbaru,female,Office clerk,5,2280000,0
ja7e6c6j1c2b,50673000,Bima,male,Travel agent,5,2660000,0
ja7e8a3j5a5f,23000,Bima,female,Lead engineer,5,5700000,0
ja7f0e2i1h8i,8000,Tanjungbalai,female,Host/hostess (restaurant),5,1900000,0
ja7f4a1c5a0j,185000,Banjarmasin,male,Chief technology officer,5,5320000,0
ja7f6b9i7j8c,11000,Pontianak,male,Lead engineer,5,5700000,0
ja7f6g1c9d3g,2000,Tasikmalaya,male,Web developer/designer,5,1900000,0
ja7f7h6g6b9i,14000,Sawahlunto,female,Software Architect,5,4940000,0
ja7f9i9e3e2j,40000,Pontianak,male,Stock clerk,5,1900000,0
ja7g2b1g5b3d,12000,Solok,female,Virtual assistant,5,3420000,0
ja7h1j1f4c3e,13000,Denpasar,female,Translator,5,2660000,0
ja7h4d6i8a4i,15000,Tual,female,Statisticians,5,11020000,0
ja7h4i2b6c1c,5000,Samarinda,male,Warehouse worker,5,1520000,0
ja7h6d0j8b4c,112000,Bandung,female,Cruise line worker,5,4560000,0
ja7h7h5c2i8b,28000,Batu,female,Chief operating officer,5,5320000,0
ja7h9j8b3d1h,11000,Subulussalam,female,Teacher/tutor,5,5320000,0
ja7i1d5f8e3g,81000,Kendari,male,Warehouse worker,5,1520000,0
ja7i6b3g6g0i,101000,Denpasar,female,Medical transcriptionist,5,2660000,0
ja7i7f8h4a5f,6073000,North Jakarta,male,Traveling nurse,5,6080000,0
ja7i7j6c1i5j,2000,Magelang,male,Senior java developer,5,10260000,0
ja7i7j8d3e0a,72000,Cimahi,male,Statisticians,5,11020000,0
ja7i8h4j9e5h,25000,Makassar,female,Recruiter,5,7980000,0
ja7i9d2g8i2h,674000,Pekanbaru,female,Full stack developer,5,5700000,0
ja7j2g1b5c1h,84000,Pariaman,female,Cashier,5,2280000,0
ja7j3d0i9c3i,184000,Sungai Penuh,female,Data Scientist,5,14060000,0
ja8a1f8d6g4i,45000,Surabaya,female,Call center representative,5,5320000,0
ja8a1g2j2b8a,5000,Solok,male,Data Scientist,5,14060000,0
ja8a4f1f3h1h,43000,Bima,female,Travel agent,5,2660000,0
ja8a4g0g4g5f,99000,Palu,female,Home health aids,5,1520000,0
ja8a6c7e4b3d,62000,Pangkal Pinang,male,Software QA engineer,5,7980000,0
ja8a7c4a1j6c,70000,Samarinda,male,Truck driver,5,7220000,0
ja8a9i3h0d9g,12000,Pagar Alam,female,Full stack developer,5,5700000,0
ja8b6b9f6e1d,9000,Lubuklinggau,male,Warehouse worker,5,1520000,0
ja8b6c3b9j6e,2960000,Bengkulu,male,Traveling nurse,5,6080000,0
ja8b8f9f3b9f,2000,Lhokseumawe,female,Occupational therapy assistants/aids,5,11400000,0
ja8b9e9i6d6j,8000,Tebing Tinggi,female,Office clerk,5,2280000,0
ja8c0g4j8d5a,88000,Kendari,female,Physical therapists,5,10260000,0
ja8c1b1h0a0e,71000,Padang Panjang,male,Full stack developer,5,5700000,0
ja8c4f2i7d2e,192000,Sabang,female,Occupational therapy assistants/aids,5,11400000,0
ja8c4f6c3g6a,6000,Tebing Tinggi,male,Teacher/tutor,5,5320000,0
ja8c6j2b0c8i,10000,Palu,male,Full stack developer,5,5700000,0
ja8c7i6g3c6e,13000,Bitung,male,Barista,5,3040000,0
ja8c9c1e6h4a,178000,Central Jakarta,female,Auditor,5,4180000,0
ja8d1f2h7d5h,309000,Pematangsiantar,male,Research assistant,5,5320000,0
ja8d2c5i4i0g,5000,Banda Aceh,female,Wind turbine service technicians,5,8360000,0
ja8d4j4h9a1e,13000,Balikpapan,female,Cashier,5,2280000,0
ja8d5i5d2b6h,4000,Salatiga,female,English as a second language (ESL) teacher,5,2660000,0
ja8d6h5d6i3c,565000,Malang,male,Call center representative,5,5320000,0
